Log file open, 12/05/22 23:39:50
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:942][473]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:942][473]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:942][473]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:942][473]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:953][474]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:953][474]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:953][474]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:953][474]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:953][474]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:964][475]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:964][475]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:964][475]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:964][475]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:975][476]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:975][476]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:975][476]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:975][476]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:975][476]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:975][476]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:975][476]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:975][476]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:975][476]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:975][476]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:975][476]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:975][477]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:975][477]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:975][477]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:975][477]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:975][477]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:975][477]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:975][477]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:975][477]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:975][477]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:986][477]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:986][477]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:986][477]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:986][477]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:986][477]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:986][477]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:986][477]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:986][477]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:986][477]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:986][477]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:997][479]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:997][479]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.37:997][479]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.37:997][479]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.37:997][479]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.38:008][480]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.CloseConnection() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1715
[2022.12.05-21.11.38:008][480]LogPlayLevel: Error: UAT: ERROR: 0> Unexpected Exception: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.Batch_Append(Byte[] packet, Int32 writeSize) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 940
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.SocketSend(Boolean bPayload, Byte[] packet) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 958
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:           at AutomationTool.AndroidFileClient.FileWrite(String SourcePath, String DestPath, Int32 bLog) in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 1903
[2022.12.05-21.11.38:008][480]LogPlayLevel: Warning: UAT: WARNING: SocketException: System.Net.Sockets.SocketException (10053): An established connection was aborted by the software in your host machine.
[2022.12.05-21.11.38:008][480]LogPlayLevel: UAT:             at AutomationTool.AndroidFileClient.Batch_Flush() in D:\build\++UE5\Sync\Engine\Saved\CsTools\Engine\Source\Programs\AutomationTool\Android\AndroidFileClient.cs:line 910
